timestamp,user_id,goods_id,shop_id,price
2018-06-11 07:56:23.012,tDsk2vtV0ljcIemiaFW7BSPpzfdW6GPm,6452,6,39000
2018-06-11 07:56:32.550,JMZ8e_cdVrrIExMKkPziA4h2pw5vSyRj,6064,14,47000
2018-06-11 07:59:52.408,sKTWOEgS368TmL87iNCX83zsJ9had-V5,5436,102,23500
2018-06-11 08:00:56.488,7GNJuAk31IkwMBc-Uq0_OFsWrjQLjta9,113,19,36000
2018-06-11 08:01:54.085,XZvkbMC8JixRo-bUwbVrlMHgG21CItAe,2776,102,12500
2018-06-11 08:08:43.210,JDuZ7wUkBh2mPNMGc2XtC8LVflXnjiEI,1482,138,9900
2018-06-11 08:09:52.313,6i5exdbFbsCuWQUGZEKF7RAhPBPRKzEx,2839,134,33000
2018-06-11 08:11:08.545,fmvmI9_qPuVMROEvpipZaKpkZ9tkq_4U,1202,22,6900
2018-06-11 08:13:27.459,HNLRYv1ppc8avTUR-PIz-_d2Cz3kH1cK,3910,12,15000
2018-06-11 08:15:53.479,CwC0eZcEc_nqkSFvsEfZcCK0NNKFXh-7,617,114,22800
2018-06-11 08:15:55.478,knu_tmCotkWO0NjUQlEgQ4ewZZgyUlet,6419,28,14160
2018-06-11 08:17:42.688,uCN6pBrxDE2NF8PGK3KKTpTywPFfoDdV,3367,22,12000
2018-06-11 08:34:47.391,HAg7QFWcLw0xUQ593oGH59niWRmwts7o,2679,13,33600
2018-06-11 08:35:19.233,VZKm9HHdJlMJS9bUqlEvC2Xqpa0g8Moa,1664,92,17000
2018-06-11 08:42:14.241,OvT-D0va6hTndoXRhV7SARKXCEB-jxvT,6459,11,18000
2018-06-11 08:42:37.975,GySuM_Z_eoK787_9l3Z6_P-oQmyGY08D,4695,189,39500
2018-06-11 08:45:01.261,DHNyHdN8vO7Fa9WaAr-fPE9xoYfOFG71,4449,28,23900
2018-06-11 08:45:54.382,HAg7QFWcLw0xUQ593oGH59niWRmwts7o,2759,137,24500
2018-06-11 08:49:28.677,dhmXo3CSAF9OZoFElDKaUxjyFSLE32oz,2312,145,37000
2018-06-11 08:50:10.279,9qAs9vvvBejGXc_SML1VS7QwOyOQmJRG,2332,2,17800
2018-06-11 08:53:11.205,UIvp-6ss33AixATQzTzxRMBHe0NqrQ6t,2153,63,25800
2018-06-11 08:53:52.196,f4-0sAGGJdlIYv96YpnY-JMtWuuln6BI,6149,15,19800
2018-06-11 08:56:13.935,PtXosRVrizWiKpC3QnF8NuMQDSvnLQId,1264,126,17900
2018-06-11 09:00:33.882,ea3ikPdBJlYD-lhgwS2OwaWykrxEZZlu,2600,85,22000
2018-06-11 09:01:02.654,SiO_7VZoJyT47R8XKupFzY7W5CMlgecK,5412,184,19900
2018-06-11 09:02:43.765,FpahGl20b_LXqR_udPLAtcq3cy1nfsMk,5756,60,37500
2018-06-11 09:03:52.636,uhsTJEfXq0yPc_M8vvVUkz2sMzLyHgSR,1269,92,22500
2018-06-11 09:09:11.394,2R4ghmq5-U07M1cEmRfvzgey8qTJs0kp,850,17,12900
2018-06-11 09:09:12.285,_O_ISFGBv__MaXoP5ELqtK9slOtFu8ua,3511,92,19000
2018-06-11 09:10:57.767,r8PDLNiwGhyygK2niSPqHulHlJi6z1u9,4038,141,27500
2018-06-11 09:11:10.184,-bW8vR_yKhs40MmASelnYoyY3daCIMkW,3805,6,24000
2018-06-11 09:11:34.916,yB1IHG1iccrbwSa-w8mqwvq9hppbZ0rB,3449,20,35000
2018-06-11 09:11:53.308,SoSrg0MbI9poGs0DWBk3zwaUsAbHKBNd,494,65,35900
2018-06-11 09:12:41.785,OxI0aM5Jq667txjr1AlGIjldItzP91Wr,135,126,22900
2018-06-11 09:16:47.212,c8dCdnNjZpPHNSkKhdhRjIwccd3fZ05b,4539,186,13500
2018-06-11 09:20:34.235,cmke5jyMT9RgvJ_l2fXs7glCGj72cgxE,6101,3,16100
2018-06-11 09:22:22.476,zymqXr4nryoIrj8e9ToeLoNbnOfCvcsM,1235,94,26900
2018-06-11 09:23:13.350,bJqxOp5TciuVK0QxElAvM8fB7sItj44G,4242,11,20000
2018-06-11 09:26:26.023,7fpec_Rjcv0_g77YTBU3kAWYk4oCSP6l,5661,79,39800
2018-06-11 09:32:23.479,tWrWPSxZy3wO59bzok8KvNnNPj0QdwZd,1017,28,18900
2018-06-11 09:34:56.582,0h770WXoLOIoR35Q4fICQHfn77GJK0vq,415,32,14800
2018-06-11 09:37:43.435,qYD17xRc_whHuEQzosvcxxj9Zb6yaZlB,3851,14,39000
2018-06-11 09:47:49.086,syhHznG49CO-bh9ZWDqbAcTR0-S7BmA-,2825,145,19000
2018-06-11 09:48:32.022,QFOWmrqfxtGYxa7e-ygcs8sJWZq6bDVo,55,22,11200
2018-06-11 09:48:42.388,uNwLUiOTcbxsiecO2Ok-7AtRXv6w_q1R,5932,103,41000
2018-06-11 09:52:32.217,IVPl1eV1mtUhKgPxy96k-3maeHN_wv8G,1649,11,42500
2018-06-11 10:02:05.885,BHzahQbtlCFfdmRF5viPr5O2uLvXdF9W,1808,6,27000
2018-06-11 10:02:10.246,yWjiKxcMwB65RJhBBtDhQYGMqxqEJK4O,347,32,9900
2018-06-11 10:07:55.634,CFzpkYRAiDTNr6_I927UDtDGTdHY8D0X,2849,28,23900
2018-06-11 10:08:16.691,VRy87TitdcuWzk0KsDr4U5_CteemHcKT,3367,22,12000
2018-06-11 10:09:35.206,QWDbyeTLriQmS2oQVeLvibNOgU7Rw4Ct,4092,100,36800
2018-06-11 10:10:27.857,nLJ0Jg-ahLUWwjfW3v3LdHO7K1VH4ckd,6690,7,32000
2018-06-11 10:10:40.716,AWOnkJjteuW_SQHdQiqbyk1cV0DaPNFF,2158,197,23400
2018-06-11 10:11:56.781,1wGcB92Cw_GI9rIDVazzOPVoPJ_JeG-K,3449,20,35000
2018-06-11 10:17:17.174,otC7dgrTJVqKGdEintp1dOoaJWu9WdlB,6669,80,29000
2018-06-11 10:17:38.978,YqAeU86haE6xdir4Pyinqh9vum7QePm_,3793,100,41600
2018-06-11 10:21:01.526,tWrWPSxZy3wO59bzok8KvNnNPj0QdwZd,1628,126,20900
2018-06-11 10:21:18.755,KcTwwtfpSQ2pQydjyHpnS5zBvDfpHDR4,1304,60,12000
2018-06-11 10:22:44.356,PAGNXdg436sdj3G9ZEQnajbon3N5Bwhv,5303,46,19000
2018-06-11 10:23:40.964,yS32yPdu6Rp1zR1ll_rDKkAwAdLP3hRG,2307,113,12000
2018-06-11 10:23:44.473,sNrDWbnDDJxQm8LcSSbpcIuHI7R5SYe-,3277,162,43500
2018-06-11 10:25:19.584,CUMs79jJidQmFmmHCbqT2QQ4fuPastw2,6417,28,22710
2018-06-11 10:27:54.971,JrErtlyRQkKb19vA-98ktHKeCuFHTb6o,2084,152,22000
2018-06-11 10:29:24.083,ztje_Kf2yCJdbzRLvmWUIfvaW7TbBDto,6061,14,54000
2018-06-11 10:32:36.260,eO7aAqa-kbXQgho6XVF6iJeEO-pM7txF,177,182,18000
2018-06-11 10:32:39.077,6sXeR2_3QDv_G1Zp18yC848XraKgxgvK,5964,152,19000
2018-06-11 10:36:26.154,yIeogfPx0stcCf8h1-sZFl-XdjNESu14,2512,145,41000
2018-06-11 10:36:36.030,90Lvecr6Y_m4Mz_BndEBZyr1qZpXfVj_,1033,139,38000
2018-06-11 10:36:37.479,y-aaTfitv9QXrNIUBqrV-lpfAse46z3x,4688,137,37500
2018-06-11 10:40:44.796,OeJqnbOgCiJC4A7I4wOy4Ec9_Sbt55PB,3203,19,33000
2018-06-11 10:40:50.020,X-xGRKmQ2D1FIk64JdWA5jNXkt6KptcK,2516,6,25500
2018-06-11 10:41:12.433,3_IMM_g250HQWsDOXnlgjP_cY9mzJUtX,32,11,25000
2018-06-11 10:41:37.808,LEBQZcXkGXhqTBQIaBq_t2r3PmX_LWlN,530,185,15900
2018-06-11 10:46:17.919,0ssxm5cQEJgNRBRIH4qAsqRc0NnsP_oN,3099,126,14900
2018-06-11 10:47:08.907,_XzxiTBK04TYnnGY4hCqa3t13ZNMzcap,6586,83,26000
2018-06-11 10:48:17.339,71KcCsm180brUD0xrpZKUmpnkGi1F2OO,6061,14,54000
2018-06-11 10:48:39.996,mKIqszojT45x7UXBIXEvaYwBh5A77TEK,39,126,9900
2018-06-11 10:53:01.278,_kVRxPPkLc-EmEGBeyX69cBd3kRQPofV,4691,83,25000
2018-06-11 10:53:34.715,hZrcB-RV5EqL94ysDGcrQ1TZKlhSeS7L,6365,22,24700
2018-06-11 10:55:59.705,9v8ntF-FgJlBBK-wAuJ52DhnX93PcpEA,2733,188,15900
2018-06-11 10:56:51.150,FD23hQaaVurhglOeZFQOV55mb4YM0xxP,8,19,15300
2018-06-11 10:56:55.197,hHvBYSjdRJYo58MWAHyx7mctpSIiHVmj,2603,11,54000
2018-06-11 10:57:58.606,c8dCdnNjZpPHNSkKhdhRjIwccd3fZ05b,3565,2,38500
2018-06-11 10:58:04.818,MyIu9mBdku4PYHL6VJXx-NB4Qkc3jy-f,542,12,1900
2018-06-11 11:07:03.367,CMTgmMjFBkeBROihtg1daXjQiNo4_A7n,3277,162,43500
2018-06-11 11:10:27.812,UJuWF44oaNi89DoT5MSInFVHu91rV9u0,3655,22,12300
2018-06-11 11:11:06.397,skCNfDcsqVa9KTuAofemH145YcTmy1Dn,5967,82,29000
2018-06-11 11:11:40.876,Ewz2n045BIM7JXX8posui8HXWKnKdtgF,5121,83,34000
2018-06-11 11:16:39.679,ki0waw9lt_Zx5_R222s_tZuJwKQQrklS,125,42,27000
2018-06-11 11:16:44.959,j0gMUlUxJvWKGP6a5-XpxrdLf26me6UU,5483,32,27800
2018-06-11 11:20:39.942,USrSvgqR_A2pSU6n3x0a3XB8o6d8a8H4,3641,167,13300
2018-06-11 11:20:42.448,av5-nmquK_-tzXx4co5gwxAhhmcexA4O,1300,32,19800
2018-06-11 11:24:19.809,1WF9sIGXdgCPXFGqfB6ad_YwDNYKcmUr,58,126,19900
2018-06-11 11:24:22.411,GVDsiUC_u2qRvNV3NJdfyMH6F9nRthdP,5219,22,12200
2018-06-11 11:25:21.263,ygG4scSAo4lsixcHpBEuXrhePN2hY6bb,5221,22,7300
2018-06-11 11:26:33.208,3_IMM_g250HQWsDOXnlgjP_cY9mzJUtX,1938,29,21900
2018-06-11 11:27:17.745,pM-8KcAdAvpUlwSVgMbgzDdf1nBfyAyF,4729,94,32900
2018-06-11 11:28:56.849,HL-fHEh_pJnMF7HOjgSrYfpge1ygC-xB,1652,22,18900
2018-06-11 11:28:58.498,YuCIXMcLoRXN9ey62zuSbMXW_pf_nVgu,6582,83,39000
2018-06-11 11:29:20.981,xmd5YRr7ZgJICr9EuvQDhXu439uo2dvU,2466,197,22800
2018-06-11 11:36:53.888,V4bZ_0xd-EIRU6cuHilbze4G0atbnlkT,1462,2,16000
2018-06-11 11:37:54.046,-4O8WnD8dT6nWho-4KbIm6TvnK4BmjX_,763,189,20000
2018-06-11 11:39:25.769,J13VA-BCNiQu6htC7R_kmfVRBvbj69hd,113,19,36000
2018-06-11 11:40:06.359,U4FA0Dv1fqOQmdNnidIdPFQPagnU46uD,3058,22,9300
2018-06-11 11:40:38.308,DWuXj8ivQJ3lEflxFUv8BuDSktVht1m0,1167,19,13000
2018-06-11 11:41:17.898,4JZfHSGAa50K2jfJ-Z0f07HzjcZxo9TG,4477,121,34000
2018-06-11 11:41:39.479,vmtgLyY4Yjtw1vT3zg61OghEcOTOrOGe,1085,6,34000
2018-06-11 11:43:10.105,Ht8qEhpFgoE8WmSeaIBkb8ehkRwRnyGz,1356,102,11500
2018-06-11 11:44:46.082,EtC-fvzkG0U7wV7I7F-pKABsn4VGaZ2H,3683,125,28000
2018-06-11 11:45:40.070,PpNtElNzf364BK1bp5t9Mx73jJndxC6y,6503,26,83000
2018-06-11 11:45:48.988,9DHLsuoE7BpK1Tjbr8GfvZM1IKxJSjOo,4243,11,32000
2018-06-11 11:48:06.287,X5BnUt2Xo7kp0cIs57VjlRZHDe0fu-F0,2776,102,12500
2018-06-11 11:49:16.274,SAl0GSKI9I1VHTowkpjs53r2VplZJeip,2156,94,26900
2018-06-11 11:51:11.533,i2FdKxopxfMtEFRN2YxU9Vh76OPFResB,3572,96,35000
2018-06-11 11:53:17.890,V4bZ_0xd-EIRU6cuHilbze4G0atbnlkT,2091,14,25000
2018-06-11 11:53:23.562,xIXvneaMLvKiJG2u-JVEe0uHyFXL2Rfj,1644,68,31500
2018-06-11 11:54:04.329,NHgZVnVmwJzjctCVEkj8HayXpL-golvE,331,124,20900
2018-06-11 11:57:30.070,PtU7Vz2go4mh5mFneI0UsQRK73O9QpcI,3945,85,43000
2018-06-11 11:57:53.170,bhdPjx2U0oVS5fLq5MrpSjNxh4oUY5qL,2593,32,12800
2018-06-11 12:06:56.229,AExAu2Xr2l-ueq2q2OnNzDMQBtQd96QZ,3139,32,26800
2018-06-11 12:07:02.331,MwVEjIfz-9uR6lz71K_CG9BzhXJHv-1Y,4060,60,24000
2018-06-11 12:07:47.918,0kQZr5aGOvPtUXhy8CdCw6K_-ZN0JQR6,3286,14,37000
2018-06-11 12:11:57.073,hUu29bPX5azXSUMuiZb9UZa_De0Y0KmS,2880,168,28800
2018-06-11 12:12:22.501,S0OkdqL00avDPUPiVI8C1E6D4aZM9zTH,1521,22,18000
2018-06-11 12:13:26.141,tlO4GSfveIFjEd9XiO6BEN5HuaeeCbs5,5650,91,550
2018-06-11 12:13:29.230,p4EsMHUKi1jk9LSmbivSPqLKGvEVoqJI,5263,143,23000
2018-06-11 12:14:06.265,V_A8Wkf5K9m1GQ1QrjvHXEf8D_uO79Ob,5965,110,38000
2018-06-11 12:16:37.406,2VMr0CPWDCYFD1fJvPVNlUxX0r1uj-e0,1648,11,30000
2018-06-11 12:19:01.939,p2D2GCAIAcGkJKxEJ1W3byveAU68qYoS,5109,65,47900
2018-06-11 12:20:49.238,rA2ME74huqD5DPRCXSGFGzUyL0D41B1f,3709,148,27500
2018-06-11 12:21:19.222,RWEDTLLkIUVuQQI7ZcEIXMCLErHvVL40,5884,32,19800
2018-06-11 12:21:26.618,k3Wfkl_NBska1-nPvFXLsiqtuexHHpxi,1083,32,19800
2018-06-11 12:23:21.390,WUC7blRwr18oo9qoPB2YvZ-1C7XIxvj9,6842,117,27800
2018-06-11 12:23:50.484,fRh8msfjmmu7f5ifI5WgPm4j1EyG42M_,3928,15,34000
2018-06-11 12:24:00.834,ZU9aRT-f07yzajMfinNuSPzARKwSmGb-,2763,76,19900
2018-06-11 12:24:51.048,S3FJdMi8jDhtx67DWV-TbSpvyh0xrdDU,2235,2,36000
2018-06-11 12:25:11.251,6LSgLAsJtSROA_QrC50rCn5Rky0bI3aY,1655,89,26000
2018-06-11 12:26:43.321,dkwpbZFnCLT8irvBvFOCafi6JTrHyzTi,3791,137,22000
2018-06-11 12:27:17.843,qMA7CHC0Xy1b16LhEbgnEQn66Hmp_edA,6584,83,26500
2018-06-11 12:27:18.918,rOtpwFR7gLmk3nBRyvjK8AKitKnAC3BS,4792,46,49800
2018-06-11 12:28:56.644,g6e7Olc7oAKOccVGrFPgQnqjUFmXlC32,4114,92,22500
2018-06-11 12:29:11.599,jQSejDlDeNOTKx133RyFUaCTNZKzjhoX,3367,22,12000
2018-06-11 12:30:51.341,XjdNp8D3i6gd57wtLYjkrUH4FN3iQGf-,52,126,12900
2018-06-11 12:34:08.505,b5gyGZmKmPhzuE3uwASitdHHwXtcX36m,2046,41,12000
2018-06-11 12:35:45.816,qbsn8LeWEzQO0Z2_A3XHHgyTDuEFwYcR,5286,14,52000
2018-06-11 12:36:25.636,DSgfNk1vJFVPqEXpDwTGkvnWlRZuTqiT,2028,19,18500
2018-06-11 12:40:24.792,2QXAECqExTyMajnU46SuUXl9OrIsONcb,4130,121,37000
2018-06-11 12:40:31.420,FTK4No1lfrV_INxiv9a7e90il_YMV42A,3775,93,32000
2018-06-11 12:46:50.689,-4O8WnD8dT6nWho-4KbIm6TvnK4BmjX_,4345,19,47500
2018-06-11 12:47:06.256,DjKXMVFBHXAHeUjLC7T484fwC_uvL9or,6575,190,37000
2018-06-11 12:47:55.035,_XJE9xWDMaM-JdQv1dmlE8pEVOP3T2LD,6125,1,40800
2018-06-11 12:49:30.034,2Fj-wtut6ib3GxItwIFRFVsJPWso7QKt,2767,22,24000
2018-06-11 12:52:52.852,zLrW10E2Cdiop1vrhCzr1eOhfTdkfBS5,2995,19,29500
2018-06-11 12:54:04.932,-K76uxrcXqUDULcH-OKfoWxfWrH7-bYc,1243,146,31000
2018-06-11 12:55:03.242,VYmJ24P6e48K2vLIl04tP_RerD9g_eTW,1300,32,19800
2018-06-11 12:56:27.867,MnvhmV0tA89bN9TLXgRTbLza689bTkT9,5513,38,31000
2018-06-11 12:57:05.870,kLL7FBXjU8-nEpcw4mzxoqWBMFgbIaB4,695,63,29600
2018-06-11 12:57:35.744,KHagTMEYI4Vj2sVhg-FmXJetK3LaCI5V,2171,25,53000
2018-06-11 12:58:07.814,wJnsvYnvlTuOTirsQ-RePxrCy1-PoEFh,997,64,39900
2018-06-11 12:58:20.969,g6tjyhwUbZmASHMm9B3pnGmVbuS4cGNf,52,126,12900
2018-06-11 13:02:35.166,kq76yPiloUctraWI5Y03FR8roGYHh9fj,5877,32,24800
2018-06-11 13:03:23.550,vW-rYe9qJsuN_lOZh0qYWwyZ83jWtucs,3386,126,11900
2018-06-11 13:03:58.341,7e5QP7mw9F3n0AaIKByIPBa_Hi76vqRy,5151,130,49000
2018-06-11 13:04:28.474,pKoa_C--Zm4R1H0Vw-cEIjZdBEKkVjin,121,45,9900
2018-06-11 13:05:38.966,dfaSwzEdWoHNc_1IJHdhxEcbmx_g_5PH,5934,46,19800
2018-06-11 13:06:22.241,5QkEjzSnMlXfnnF044bYN4MRjQmpjM5V,3233,144,27800
2018-06-11 13:06:40.317,f96xowDI-wpz4OLYu5RHKGVaXFG-F1Om,3260,145,25000
2018-06-11 13:06:54.213,aOIcGjvaiQ8nhD266wZfvdLk2Y3lSMEK,25,6,32000
2018-06-11 13:10:12.066,X7p6fJ_p9qTYdoZhiE7ORUSRwbz7oVlV,4997,52,35800
2018-06-11 13:16:52.498,DVQX1lzF6gO-UD2Bks11u_Zb123NnBCf,2135,185,12000
2018-06-11 13:17:54.514,cIIN3tZ_5mNoeqir_R9fuPR-Gbnu_pbK,3137,32,24800
2018-06-11 13:18:01.893,dtrUUBM0sONIWX3cxyv4n87GDXDKa1UR,2093,63,28800
2018-06-11 13:18:04.165,_n_JqvYVucrBAWVla_puJmNd8UrUQS0w,6286,124,14000
2018-06-11 13:19:03.814,BYP69fK00NoDzUiWX2CgCCxoC68Sffez,916,18,51000
2018-06-11 13:19:04.727,XJSaSWaoVIy50favRXzoXacJ5gZ1qr1N,898,152,13000
2018-06-11 13:21:07.512,7MDDEBPkJp3wZ6yc5KkN9aETw55w8Mx8,4308,63,22900
2018-06-11 13:21:42.807,-mfvXk0bpG9FF9BxhtsPO2oIPbLzpPtM,6429,185,11500
2018-06-11 13:21:50.370,wE5bkm8BjrYdXjxckc3GGZoiBKetwW8M,3603,61,24000
2018-06-11 13:22:35.344,cTNpZkfeJQJruzTJkwLqVGKXE5FLpg0l,1594,100,12800
2018-06-11 13:23:34.733,puighrkPGlVkh0b3v04464hwQiWaCZoj,2205,43,23000
2018-06-11 13:27:27.864,nu-lnlPclXkk8MEU8dnQekxfcJAxnund,3272,60,24000
2018-06-11 13:28:16.743,0NunOZYHrDHIQBSTzia2t2ujljWeFIdU,55,22,11200
2018-06-11 13:29:28.753,zl8T_AFXaFkYU6RQI2vga5BZz9GP8DWS,4248,185,19800
2018-06-11 13:30:50.631,DVQX1lzF6gO-UD2Bks11u_Zb123NnBCf,4799,18,30400
2018-06-11 13:31:17.156,hlj0cbIh9sRijy2vVVHUXet0421DU3i-,3641,167,13300
2018-06-11 13:33:09.505,NgZjJaTytkLcek3s8XuvBgtpNygFE21F,5450,136,45000
2018-06-11 13:36:56.445,qzgo2gAKnf1JFK1kBRJ5lpwIyNX73zy4,89,22,9000
2018-06-11 13:37:38.058,Bcy15-oW3L0tLgkiEG1ubT7aWXhw9hi2,4460,89,23000
2018-06-11 13:40:58.133,EitTUkeGdLFnbpKIs9GMAk0vAyfUTkrM,3311,65,29900
2018-06-11 13:42:29.720,ywqUQHiXqJO26rGyj4VO_j5h6gTU3M0A,2399,46,38000
2018-06-11 13:42:48.993,79yrxHqZZ4oHfNudTAruuwsMSW1kMg6s,3642,134,33000
2018-06-11 13:46:42.390,0wh_rlOMGI9bIUwE3opajvEY1rx2CdRA,202,92,19000
2018-06-11 13:46:49.296,nhNqea0rsdeM7t1kKWUmnX3VCRsUfNKp,67,126,27900
2018-06-11 13:47:19.085,hArFiZgVKp6fhMqPjnW5yE_NGK-YUZ1O,6266,124,18000
2018-06-11 13:49:06.620,cyg5W7JO_puwMhPkKOcd6D9nqAtDD48x,6352,22,15200
2018-06-11 13:49:25.073,QIH7WuxU8_TXsryOqoFdxhVrPuDHCwj6,1755,64,39900
2018-06-11 13:49:30.815,KNsZaak7xCM_4C1cFVavg18ozYRgk3mG,2593,32,12800
2018-06-11 13:51:47.410,RsbXolkRMsNn3URJ1tmkQDLs1Cp-xjxd,2476,65,36900
2018-06-11 13:52:28.099,1tyxzqtsqIjOw7x89shkTEIhJYfKUt9y,2852,22,11600
2018-06-11 13:54:08.241,ENt4-rnwWwTQC9uqMjE-95-n2b2qwOKz,5107,65,34900
2018-06-11 13:56:02.773,Rvtxo3lthueR-mPLJ_tUlF6rz4pRhIcu,4891,32,13800
2018-06-11 13:57:23.646,BASXgrXw7MQL0QfuaQZERW2YPxtmHaF4,1191,77,17000
2018-06-11 13:58:13.133,xelXQEbAsQfEg8luY2YXJNGUITlBbesP,2449,89,15000
2018-06-11 13:58:19.405,oQTHuRAr-tnbdrSVoPfB9uzGEawNj7u6,6579,83,29000
2018-06-11 14:01:38.091,NAZSdyGooqIOjM8AZgTdb15gAiNU8w-9,2152,63,34800
2018-06-11 14:02:49.654,Ji2GPucTaenlsBaO9LcV5Kl8cAQBCwnA,3482,138,19900
2018-06-11 14:03:50.001,EcK1WpXQEtvgW82Ub_dt1HHkEucEwnGw,272,126,16900
2018-06-11 14:04:15.884,OiUA-D0dXjg-xQf_qBYN-ESSRs8T0Gge,149,22,5900
2018-06-11 14:06:25.772,HEPoh8gVLvVlZ8CcIrOMEUOxGDF7DX9z,2680,6,24000
2018-06-11 14:06:34.468,8BPX3r2hirLSnvPm_LsceYugzrU3vYgB,1651,124,9400
2018-06-11 14:09:49.372,zxv87uhrFC3lZNQzW_UM8RNouuW5vwqr,5090,64,35900
2018-06-11 14:10:57.053,-eGH0rie-miqE6oRMLTjyCkZhUWJh_QM,974,32,39800
2018-06-11 14:11:21.664,-4ltLPS55n6J2wSUCLxEZwxYdeW37cK5,1753,100,10900
2018-06-11 14:11:53.932,WLFHVuFN-ejNzcoRz4kz8pnFgHUBVFp5,1511,139,72000
2018-06-11 14:15:48.528,2VzMj2uPU-SXbs-0Zn8lZLY32PusfEnv,2175,145,26000
2018-06-11 14:16:17.204,xEFVHhme3vNoi4FkOMzjlv6wkjKpEh2p,1377,162,24500
